DataMovimento;CodLinha;NomeLinha;TipoPassageiro;NomePassageiro;Demanda
25/02/2022;640;Cj Alvorada/Messejana                   ;15;Projovem;3
25/02/2022;640;Cj Alvorada/Messejana                   ;16;Grat. Deficiente - S/Acomp;66
25/02/2022;640;Cj Alvorada/Messejana                   ;28;Transbordo;8
25/02/2022;640;Cj Alvorada/Messejana                   ;31;Vt. Institucional;1
25/02/2022;640;Cj Alvorada/Messejana                   ;32;Gratuidade Infantil;5
25/02/2022;640;Cj Alvorada/Messejana                   ;37;VT Beneficio Piloto BUM;5
25/02/2022;641;Guajerú I                               ;3;Estudante;3
25/02/2022;641;Guajerú I                               ;4;Gratuidade Idoso;333
25/02/2022;641;Guajerú I                               ;5;Vale-transporte (vermelho);1
25/02/2022;641;Guajerú I                               ;9;Vt. Identificação;2
25/02/2022;641;Guajerú I                               ;11;Idoso Identificação;121
25/02/2022;641;Guajerú I                               ;12;Estudante com débito;194
25/02/2022;641;Guajerú I                               ;15;Projovem;4
25/02/2022;641;Guajerú I                               ;16;Grat. Deficiente - S/Acomp;36
25/02/2022;641;Guajerú I                               ;32;Gratuidade Infantil;1
25/02/2022;641;Guajerú I                               ;37;VT Beneficio Piloto BUM;1
25/02/2022;642;Guajerú II                              ;3;Estudante;5
25/02/2022;642;Guajerú II                              ;4;Gratuidade Idoso;323
25/02/2022;642;Guajerú II                              ;5;Vale-transporte (vermelho);1
25/02/2022;642;Guajerú II                              ;6;Crachá Empresas;2
25/02/2022;642;Guajerú II                              ;9;Vt. Identificação;2
25/02/2022;642;Guajerú II                              ;11;Idoso Identificação;121
25/02/2022;642;Guajerú II                              ;12;Estudante com débito;237
25/02/2022;642;Guajerú II                              ;15;Projovem;2
25/02/2022;642;Guajerú II                              ;16;Grat. Deficiente - S/Acomp;30
25/02/2022;642;Guajerú II                              ;31;Vt. Institucional;1
25/02/2022;642;Guajerú II                              ;32;Gratuidade Infantil;1
25/02/2022;642;Guajerú II                              ;37;VT Beneficio Piloto BUM;2
25/02/2022;643;Barroso Circular                        ;3;Estudante;2
25/02/2022;643;Barroso Circular                        ;4;Gratuidade Idoso;255
25/02/2022;643;Barroso Circular                        ;9;Vt. Identificação;3
25/02/2022;643;Barroso Circular                        ;11;Idoso Identificação;77
25/02/2022;643;Barroso Circular                        ;12;Estudante com débito;215
25/02/2022;643;Barroso Circular                        ;16;Grat. Deficiente - S/Acomp;40
25/02/2022;643;Barroso Circular                        ;37;VT Beneficio Piloto BUM;3
25/02/2022;644;Lagoa Redonda/Abreulândia/Litorânea;4;Gratuidade Idoso;21
25/02/2022;644;Lagoa Redonda/Abreulândia/Litorânea;11;Idoso Identificação;3
25/02/2022;644;Lagoa Redonda/Abreulândia/Litorânea;12;Estudante com débito;4
25/02/2022;644;Lagoa Redonda/Abreulândia/Litorânea;16;Grat. Deficiente - S/Acomp;4
25/02/2022;645;Cj João Paulo II                        ;3;Estudante;1
25/02/2022;645;Cj João Paulo II                        ;4;Gratuidade Idoso;234
25/02/2022;645;Cj João Paulo II                        ;5;Vale-transporte (vermelho);1
25/02/2022;645;Cj João Paulo II                        ;9;Vt. Identificação;7
25/02/2022;645;Cj João Paulo II                        ;11;Idoso Identificação;59
25/02/2022;645;Cj João Paulo II                        ;12;Estudante com débito;181
25/02/2022;645;Cj João Paulo II                        ;15;Projovem;1
25/02/2022;645;Cj João Paulo II                        ;16;Grat. Deficiente - S/Acomp;14
25/02/2022;645;Cj João Paulo II                        ;31;Vt. Institucional;2
25/02/2022;645;Cj João Paulo II                        ;32;Gratuidade Infantil;2
25/02/2022;646;Cj São Cristóvão                        ;3;Estudante;1
25/02/2022;646;Cj São Cristóvão                        ;4;Gratuidade Idoso;339
25/02/2022;646;Cj São Cristóvão                        ;5;Vale-transporte (vermelho);1
25/02/2022;646;Cj São Cristóvão                        ;11;Idoso Identificação;89
25/02/2022;646;Cj São Cristóvão                        ;12;Estudante com débito;244
25/02/2022;646;Cj São Cristóvão                        ;15;Projovem;2
25/02/2022;646;Cj São Cristóvão                        ;16;Grat. Deficiente - S/Acomp;28
25/02/2022;646;Cj São Cristóvão                        ;32;Gratuidade Infantil;3
25/02/2022;646;Cj São Cristóvão                        ;37;VT Beneficio Piloto BUM;1
25/02/2022;647;Luiz Gonzaga/Messejana;4;Gratuidade Idoso;95
25/02/2022;647;Luiz Gonzaga/Messejana;5;Vale-transporte (vermelho);1
25/02/2022;647;Luiz Gonzaga/Messejana;11;Idoso Identificação;27
25/02/2022;647;Luiz Gonzaga/Messejana;12;Estudante com débito;77
25/02/2022;647;Luiz Gonzaga/Messejana;16;Grat. Deficiente - S/Acomp;6
25/02/2022;648;Cidade Nobre/Messejana                  ;3;Estudante;10
25/02/2022;648;Cidade Nobre/Messejana                  ;4;Gratuidade Idoso;244
25/02/2022;648;Cidade Nobre/Messejana                  ;5;Vale-transporte (vermelho);4
25/02/2022;648;Cidade Nobre/Messejana                  ;6;Crachá Empresas;1
25/02/2022;648;Cidade Nobre/Messejana                  ;9;Vt. Identificação;14
25/02/2022;648;Cidade Nobre/Messejana                  ;11;Idoso Identificação;84
25/02/2022;648;Cidade Nobre/Messejana                  ;12;Estudante com débito;222
25/02/2022;648;Cidade Nobre/Messejana                  ;15;Projovem;6
25/02/2022;648;Cidade Nobre/Messejana                  ;16;Grat. Deficiente - S/Acomp;16
25/02/2022;648;Cidade Nobre/Messejana                  ;37;VT Beneficio Piloto BUM;2
25/02/2022;649;Cidade Func/Sítio São José/CMR;3;Estudante;5
25/02/2022;649;Cidade Func/Sítio São José/CMR;4;Gratuidade Idoso;228
25/02/2022;649;Cidade Func/Sítio São José/CMR;5;Vale-transporte (vermelho);5
25/02/2022;649;Cidade Func/Sítio São José/CMR;9;Vt. Identificação;2
25/02/2022;649;Cidade Func/Sítio São José/CMR;11;Idoso Identificação;59
25/02/2022;649;Cidade Func/Sítio São José/CMR;12;Estudante com débito;233
25/02/2022;649;Cidade Func/Sítio São José/CMR;15;Projovem;2
25/02/2022;649;Cidade Func/Sítio São José/CMR;16;Grat. Deficiente - S/Acomp;21
25/02/2022;649;Cidade Func/Sítio São José/CMR;37;VT Beneficio Piloto BUM;3
25/02/2022;650;Messejana/Centro/Br Nova/Expresso       ;3;Estudante;25
25/02/2022;650;Messejana/Centro/Br Nova/Expresso       ;4;Gratuidade Idoso;1531
25/02/2022;650;Messejana/Centro/Br Nova/Expresso       ;5;Vale-transporte (vermelho);5
25/02/2022;650;Messejana/Centro/Br Nova/Expresso       ;6;Crachá Empresas;1
25/02/2022;650;Messejana/Centro/Br Nova/Expresso       ;9;Vt. Identificação;17
25/02/2022;650;Messejana/Centro/Br Nova/Expresso       ;11;Idoso Identificação;295
25/02/2022;650;Messejana/Centro/Br Nova/Expresso       ;12;Estudante com débito;916
25/02/2022;650;Messejana/Centro/Br Nova/Expresso       ;15;Projovem;6
25/02/2022;650;Messejana/Centro/Br Nova/Expresso       ;16;Grat. Deficiente - S/Acomp;60
25/02/2022;650;Messejana/Centro/Br Nova/Expresso       ;31;Vt. Institucional;8
25/02/2022;650;Messejana/Centro/Br Nova/Expresso       ;32;Gratuidade Infantil;3
25/02/2022;650;Messejana/Centro/Br Nova/Expresso       ;37;VT Beneficio Piloto BUM;4
25/02/2022;653;Santa Fé;4;Gratuidade Idoso;129
25/02/2022;653;Santa Fé;11;Idoso Identificação;30
25/02/2022;653;Santa Fé;12;Estudante com débito;78
25/02/2022;653;Santa Fé;16;Grat. Deficiente - S/Acomp;9
25/02/2022;655;Passaré/Messejana                       ;3;Estudante;31
25/02/2022;655;Passaré/Messejana                       ;4;Gratuidade Idoso;440
25/02/2022;655;Passaré/Messejana                       ;5;Vale-transporte (vermelho);24
25/02/2022;655;Passaré/Messejana                       ;9;Vt. Identificação;31
25/02/2022;655;Passaré/Messejana                       ;11;Idoso Identificação;108
25/02/2022;655;Passaré/Messejana                       ;12;Estudante com débito;368
25/02/2022;655;Passaré/Messejana                       ;15;Projovem;3
25/02/2022;655;Passaré/Messejana                       ;16;Grat. Deficiente - S/Acomp;39
25/02/2022;655;Passaré/Messejana                       ;32;Gratuidade Infantil;1
25/02/2022;655;Passaré/Messejana                       ;37;VT Beneficio Piloto BUM;3
25/02/2022;656;Messejana/Sabiaguaba/Direita            ;2;Popular;3
25/02/2022;656;Messejana/Sabiaguaba/Direita            ;3;Estudante;1
25/02/2022;656;Messejana/Sabiaguaba/Direita            ;4;Gratuidade Idoso;207
25/02/2022;656;Messejana/Sabiaguaba/Direita            ;5;Vale-transporte (vermelho);1
25/02/2022;656;Messejana/Sabiaguaba/Direita            ;9;Vt. Identificação;6
25/02/2022;656;Messejana/Sabiaguaba/Direita            ;11;Idoso Identificação;80
25/02/2022;656;Messejana/Sabiaguaba/Direita            ;12;Estudante com débito;207
25/02/2022;656;Messejana/Sabiaguaba/Direita            ;15;Projovem;1
25/02/2022;656;Messejana/Sabiaguaba/Direita            ;16;Grat. Deficiente - S/Acomp;14
25/02/2022;656;Messejana/Sabiaguaba/Direita            ;31;Vt. Institucional;2
25/02/2022;656;Messejana/Sabiaguaba/Direita            ;32;Gratuidade Infantil;1
25/02/2022;657;Messejana/Sabiaguaba/Esquerda           ;2;Popular;2
25/02/2022;657;Messejana/Sabiaguaba/Esquerda           ;3;Estudante;7
25/02/2022;657;Messejana/Sabiaguaba/Esquerda           ;4;Gratuidade Idoso;397
25/02/2022;657;Messejana/Sabiaguaba/Esquerda           ;5;Vale-transporte (vermelho);4
25/02/2022;657;Messejana/Sabiaguaba/Esquerda           ;9;Vt. Identificação;6
25/02/2022;657;Messejana/Sabiaguaba/Esquerda           ;11;Idoso Identificação;208
25/02/2022;657;Messejana/Sabiaguaba/Esquerda           ;12;Estudante com débito;487
25/02/2022;657;Messejana/Sabiaguaba/Esquerda           ;15;Projovem;1
25/02/2022;657;Messejana/Sabiaguaba/Esquerda           ;16;Grat. Deficiente - S/Acomp;31
25/02/2022;657;Messejana/Sabiaguaba/Esquerda           ;31;Vt. Institucional;4
25/02/2022;657;Messejana/Sabiaguaba/Esquerda           ;32;Gratuidade Infantil;2
25/02/2022;657;Messejana/Sabiaguaba/Esquerda           ;37;VT Beneficio Piloto BUM;2
25/02/2022;660;Cj Palmeiras/Centro;3;Estudante;54
25/02/2022;660;Cj Palmeiras/Centro;4;Gratuidade Idoso;1991
25/02/2022;660;Cj Palmeiras/Centro;5;Vale-transporte (vermelho);5
25/02/2022;660;Cj Palmeiras/Centro;6;Crachá Empresas;1
25/02/2022;660;Cj Palmeiras/Centro;9;Vt. Identificação;57
25/02/2022;660;Cj Palmeiras/Centro;11;Idoso Identificação;548
25/02/2022;660;Cj Palmeiras/Centro;12;Estudante com débito;1578
25/02/2022;660;Cj Palmeiras/Centro;15;Projovem;16
25/02/2022;660;Cj Palmeiras/Centro;16;Grat. Deficiente - S/Acomp;119
25/02/2022;660;Cj Palmeiras/Centro;31;Vt. Institucional;1
25/02/2022;660;Cj Palmeiras/Centro;32;Gratuidade Infantil;2
25/02/2022;660;Cj Palmeiras/Centro;37;VT Beneficio Piloto BUM;1
25/02/2022;663;Gereberaba/Messejana;3;Estudante;1
25/02/2022;663;Gereberaba/Messejana;4;Gratuidade Idoso;80
25/02/2022;663;Gereberaba/Messejana;5;Vale-transporte (vermelho);7
25/02/2022;663;Gereberaba/Messejana;9;Vt. Identificação;1
25/02/2022;663;Gereberaba/Messejana;11;Idoso Identificação;36
25/02/2022;663;Gereberaba/Messejana;12;Estudante com débito;107
25/02/2022;663;Gereberaba/Messejana;16;Grat. Deficiente - S/Acomp;10
25/02/2022;663;Gereberaba/Messejana;32;Gratuidade Infantil;1
25/02/2022;665;Corujão/Messejana/Centro;3;Estudante;1
25/02/2022;665;Corujão/Messejana/Centro;4;Gratuidade Idoso;24
25/02/2022;665;Corujão/Messejana/Centro;5;Vale-transporte (vermelho);2
25/02/2022;665;Corujão/Messejana/Centro;11;Idoso Identificação;1
25/02/2022;665;Corujão/Messejana/Centro;12;Estudante com débito;8
25/02/2022;665;Corujão/Messejana/Centro;15;Projovem;1
25/02/2022;665;Corujão/Messejana/Centro;31;Vt. Institucional;1
25/02/2022;666;Jardim Castelão                         ;3;Estudante;7
25/02/2022;666;Jardim Castelão                         ;4;Gratuidade Idoso;387
25/02/2022;666;Jardim Castelão                         ;5;Vale-transporte (vermelho);1
25/02/2022;666;Jardim Castelão                         ;9;Vt. Identificação;4
25/02/2022;666;Jardim Castelão                         ;11;Idoso Identificação;253
25/02/2022;666;Jardim Castelão                         ;12;Estudante com débito;369
25/02/2022;666;Jardim Castelão                         ;15;Projovem;1
25/02/2022;666;Jardim Castelão                         ;16;Grat. Deficiente - S/Acomp;56
25/02/2022;666;Jardim Castelão                         ;32;Gratuidade Infantil;1
25/02/2022;667;Maria Tomásia/Luiz Gonzaga;3;Estudante;4
25/02/2022;667;Maria Tomásia/Luiz Gonzaga;4;Gratuidade Idoso;81
25/02/2022;667;Maria Tomásia/Luiz Gonzaga;5;Vale-transporte (vermelho);1
25/02/2022;667;Maria Tomásia/Luiz Gonzaga;9;Vt. Identificação;2
25/02/2022;667;Maria Tomásia/Luiz Gonzaga;11;Idoso Identificação;46
25/02/2022;667;Maria Tomásia/Luiz Gonzaga;12;Estudante com débito;91
25/02/2022;667;Maria Tomásia/Luiz Gonzaga;15;Projovem;1
25/02/2022;667;Maria Tomásia/Luiz Gonzaga;16;Grat. Deficiente - S/Acomp;30
25/02/2022;667;Maria Tomásia/Luiz Gonzaga;31;Vt. Institucional;1
25/02/2022;668;Parque Betânia/Messejana;3;Estudante;1
25/02/2022;668;Parque Betânia/Messejana;4;Gratuidade Idoso;155
25/02/2022;668;Parque Betânia/Messejana;5;Vale-transporte (vermelho);2
25/02/2022;668;Parque Betânia/Messejana;9;Vt. Identificação;5
25/02/2022;668;Parque Betânia/Messejana;11;Idoso Identificação;62
25/02/2022;668;Parque Betânia/Messejana;12;Estudante com débito;116
25/02/2022;668;Parque Betânia/Messejana;16;Grat. Deficiente - S/Acomp;20
25/02/2022;668;Parque Betânia/Messejana;31;Vt. Institucional;2
25/02/2022;668;Parque Betânia/Messejana;37;VT Beneficio Piloto BUM;1
25/02/2022;670;Sítio São João/Centro;3;Estudante;51
25/02/2022;670;Sítio São João/Centro;4;Gratuidade Idoso;1067
25/02/2022;670;Sítio São João/Centro;5;Vale-transporte (vermelho);9
25/02/2022;670;Sítio São João/Centro;9;Vt. Identificação;54
25/02/2022;670;Sítio São João/Centro;11;Idoso Identificação;312
25/02/2022;670;Sítio São João/Centro;12;Estudante com débito;873
25/02/2022;670;Sítio São João/Centro;15;Projovem;12
25/02/2022;670;Sítio São João/Centro;16;Grat. Deficiente - S/Acomp;159
25/02/2022;670;Sítio São João/Centro;31;Vt. Institucional;3
25/02/2022;670;Sítio São João/Centro;32;Gratuidade Infantil;5
25/02/2022;670;Sítio São João/Centro;37;VT Beneficio Piloto BUM;4
25/02/2022;676;Cj Curió                                ;2;Popular;1
25/02/2022;676;Cj Curió                                ;3;Estudante;4
25/02/2022;676;Cj Curió                                ;4;Gratuidade Idoso;473
25/02/2022;676;Cj Curió                                ;5;Vale-transporte (vermelho);1
25/02/2022;676;Cj Curió                                ;6;Crachá Empresas;1
25/02/2022;676;Cj Curió                                ;9;Vt. Identificação;6
25/02/2022;676;Cj Curió                                ;11;Idoso Identificação;239
25/02/2022;676;Cj Curió                                ;12;Estudante com débito;460
25/02/2022;676;Cj Curió                                ;15;Projovem;3
25/02/2022;676;Cj Curió                                ;16;Grat. Deficiente - S/Acomp;42
25/02/2022;676;Cj Curió                                ;31;Vt. Institucional;2
25/02/2022;676;Cj Curió                                ;32;Gratuidade Infantil;2
25/02/2022;676;Cj Curió                                ;37;VT Beneficio Piloto BUM;4
25/02/2022;679;José Walter/Cidade Jardim I;3;Estudante;3
25/02/2022;679;José Walter/Cidade Jardim I;4;Gratuidade Idoso;328
25/02/2022;679;José Walter/Cidade Jardim I;5;Vale-transporte (vermelho);2
25/02/2022;679;José Walter/Cidade Jardim I;9;Vt. Identificação;6
25/02/2022;679;José Walter/Cidade Jardim I;11;Idoso Identificação;252
25/02/2022;679;José Walter/Cidade Jardim I;12;Estudante com débito;308
25/02/2022;679;José Walter/Cidade Jardim I;15;Projovem;3
25/02/2022;679;José Walter/Cidade Jardim I;16;Grat. Deficiente - S/Acomp;83
25/02/2022;679;José Walter/Cidade Jardim I;32;Gratuidade Infantil;4
25/02/2022;680;José Walter/Papicu/Cidade Jardim;3;Estudante;14
25/02/2022;680;José Walter/Papicu/Cidade Jardim;4;Gratuidade Idoso;2550
25/02/2022;680;José Walter/Papicu/Cidade Jardim;5;Vale-transporte (vermelho);17
25/02/2022;680;José Walter/Papicu/Cidade Jardim;9;Vt. Identificação;12
25/02/2022;680;José Walter/Papicu/Cidade Jardim;11;Idoso Identificação;747
25/02/2022;680;José Walter/Papicu/Cidade Jardim;12;Estudante com débito;2159
25/02/2022;680;José Walter/Papicu/Cidade Jardim;15;Projovem;4
25/02/2022;680;José Walter/Papicu/Cidade Jardim;16;Grat. Deficiente - S/Acomp;136
25/02/2022;680;José Walter/Papicu/Cidade Jardim;31;Vt. Institucional;2
25/02/2022;680;José Walter/Papicu/Cidade Jardim;32;Gratuidade Infantil;4
25/02/2022;680;José Walter/Papicu/Cidade Jardim;37;VT Beneficio Piloto BUM;5
25/02/2022;681;Alameda das Palmeiras;2;Popular;9
25/02/2022;681;Alameda das Palmeiras;3;Estudante;16
25/02/2022;681;Alameda das Palmeiras;4;Gratuidade Idoso;1028
25/02/2022;681;Alameda das Palmeiras;5;Vale-transporte (vermelho);3
25/02/2022;681;Alameda das Palmeiras;6;Crachá Empresas;1
25/02/2022;681;Alameda das Palmeiras;9;Vt. Identificação;7
25/02/2022;681;Alameda das Palmeiras;11;Idoso Identificação;305
25/02/2022;681;Alameda das Palmeiras;12;Estudante com débito;732
25/02/2022;681;Alameda das Palmeiras;15;Projovem;5
25/02/2022;681;Alameda das Palmeiras;16;Grat. Deficiente - S/Acomp;200
25/02/2022;681;Alameda das Palmeiras;31;Vt. Institucional;1
25/02/2022;681;Alameda das Palmeiras;32;Gratuidade Infantil;11
25/02/2022;681;Alameda das Palmeiras;37;VT Beneficio Piloto BUM;4
25/02/2022;685;Messejana/Rodoviária;3;Estudante;12
25/02/2022;685;Messejana/Rodoviária;4;Gratuidade Idoso;723
25/02/2022;685;Messejana/Rodoviária;5;Vale-transporte (vermelho);10
25/02/2022;685;Messejana/Rodoviária;9;Vt. Identificação;15
25/02/2022;685;Messejana/Rodoviária;11;Idoso Identificação;201
25/02/2022;685;Messejana/Rodoviária;12;Estudante com débito;560
25/02/2022;685;Messejana/Rodoviária;15;Projovem;2
25/02/2022;685;Messejana/Rodoviária;16;Grat. Deficiente - S/Acomp;48
25/02/2022;685;Messejana/Rodoviária;37;VT Beneficio Piloto BUM;4
25/02/2022;686;Cj São Bernardo                         ;3;Estudante;2
25/02/2022;686;Cj São Bernardo                         ;4;Gratuidade Idoso;270
25/02/2022;686;Cj São Bernardo                         ;5;Vale-transporte (vermelho);2
25/02/2022;686;Cj São Bernardo                         ;9;Vt. Identificação;2
25/02/2022;686;Cj São Bernardo                         ;11;Idoso Identificação;115
25/02/2022;686;Cj São Bernardo                         ;12;Estudante com débito;291
25/02/2022;686;Cj São Bernardo                         ;15;Projovem;1
25/02/2022;686;Cj São Bernardo                         ;16;Grat. Deficiente - S/Acomp;53
25/02/2022;686;Cj São Bernardo                         ;37;VT Beneficio Piloto BUM;1
25/02/2022;696;Curió/Messejana                         ;2;Popular;2
25/02/2022;696;Curió/Messejana                         ;3;Estudante;4
25/02/2022;696;Curió/Messejana                         ;4;Gratuidade Idoso;408
25/02/2022;696;Curió/Messejana                         ;5;Vale-transporte (vermelho);2
25/02/2022;696;Curió/Messejana                         ;6;Crachá Empresas;1
25/02/2022;696;Curió/Messejana                         ;9;Vt. Identificação;5
25/02/2022;696;Curió/Messejana                         ;11;Idoso Identificação;216
25/02/2022;696;Curió/Messejana                         ;12;Estudante com débito;375
25/02/2022;696;Curió/Messejana                         ;15;Projovem;4
25/02/2022;696;Curió/Messejana                         ;16;Grat. Deficiente - S/Acomp;56
25/02/2022;696;Curió/Messejana                         ;31;Vt. Institucional;3
25/02/2022;696;Curió/Messejana                         ;32;Gratuidade Infantil;1
25/02/2022;696;Curió/Messejana                         ;37;VT Beneficio Piloto BUM;1
25/02/2022;699;Cidade Jardim/Messejana;2;Popular;1
25/02/2022;699;Cidade Jardim/Messejana;3;Estudante;20
25/02/2022;699;Cidade Jardim/Messejana;4;Gratuidade Idoso;404
25/02/2022;699;Cidade Jardim/Messejana;5;Vale-transporte (vermelho);3
25/02/2022;699;Cidade Jardim/Messejana;9;Vt. Identificação;28
25/02/2022;699;Cidade Jardim/Messejana;11;Idoso Identificação;89
25/02/2022;699;Cidade Jardim/Messejana;12;Estudante com débito;319
25/02/2022;699;Cidade Jardim/Messejana;15;Projovem;4
25/02/2022;699;Cidade Jardim/Messejana;16;Grat. Deficiente - S/Acomp;37
25/02/2022;699;Cidade Jardim/Messejana;28;Transbordo;10
25/02/2022;699;Cidade Jardim/Messejana;32;Gratuidade Infantil;2
25/02/2022;701;Parque Americano                        ;3;Estudante;48
25/02/2022;701;Parque Americano                        ;4;Gratuidade Idoso;157
25/02/2022;701;Parque Americano                        ;9;Vt. Identificação;50
25/02/2022;701;Parque Americano                        ;11;Idoso Identificação;48
25/02/2022;701;Parque Americano                        ;12;Estudante com débito;137
25/02/2022;701;Parque Americano                        ;15;Projovem;2
25/02/2022;701;Parque Americano                        ;16;Grat. Deficiente - S/Acomp;4
25/02/2022;701;Parque Americano                        ;37;VT Beneficio Piloto BUM;1
25/02/2022;702;Av. Antônio Sales/Dionísio Torres       ;3;Estudante;1
25/02/2022;702;Av. Antônio Sales/Dionísio Torres       ;4;Gratuidade Idoso;161
25/02/2022;702;Av. Antônio Sales/Dionísio Torres       ;9;Vt. Identificação;5
25/02/2022;702;Av. Antônio Sales/Dionísio Torres       ;11;Idoso Identificação;48
25/02/2022;702;Av. Antônio Sales/Dionísio Torres       ;12;Estudante com débito;135
25/02/2022;702;Av. Antônio Sales/Dionísio Torres       ;16;Grat. Deficiente - S/Acomp;14
25/02/2022;702;Av. Antônio Sales/Dionísio Torres       ;37;VT Beneficio Piloto BUM;1
25/02/2022;703;Paupina/Pici                            ;2;Popular;68
25/02/2022;703;Paupina/Pici                            ;3;Estudante;172
25/02/2022;703;Paupina/Pici                            ;4;Gratuidade Idoso;2673
25/02/2022;703;Paupina/Pici                            ;5;Vale-transporte (vermelho);5
25/02/2022;703;Paupina/Pici                            ;6;Crachá Empresas;2
25/02/2022;703;Paupina/Pici                            ;11;Idoso Identificação;1305
25/02/2022;703;Paupina/Pici                            ;12;Estudante com débito;2320
25/02/2022;703;Paupina/Pici                            ;15;Projovem;29
25/02/2022;703;Paupina/Pici                            ;16;Grat. Deficiente - S/Acomp;94
25/02/2022;703;Paupina/Pici                            ;32;Gratuidade Infantil;4
25/02/2022;703;Paupina/Pici                            ;33;Vale-Trasnporte ENEM;1
25/02/2022;703;Paupina/Pici                            ;37;VT Beneficio Piloto BUM;25
25/02/2022;706;Barra do Ceará/Antônio Bezerra;2;Popular;18
25/02/2022;706;Barra do Ceará/Antônio Bezerra;3;Estudante;68
25/02/2022;706;Barra do Ceará/Antônio Bezerra;4;Gratuidade Idoso;1152
25/02/2022;706;Barra do Ceará/Antônio Bezerra;5;Vale-transporte (vermelho);4
25/02/2022;706;Barra do Ceará/Antônio Bezerra;11;Idoso Identificação;301
25/02/2022;706;Barra do Ceará/Antônio Bezerra;12;Estudante com débito;571
25/02/2022;706;Barra do Ceará/Antônio Bezerra;15;Projovem;14
25/02/2022;706;Barra do Ceará/Antônio Bezerra;16;Grat. Deficiente - S/Acomp;59
25/02/2022;706;Barra do Ceará/Antônio Bezerra;32;Gratuidade Infantil;1
25/02/2022;706;Barra do Ceará/Antônio Bezerra;37;VT Beneficio Piloto BUM;5
25/02/2022;709;Cj Ceará/Centro                         ;2;Popular;50
25/02/2022;709;Cj Ceará/Centro                         ;3;Estudante;221
25/02/2022;709;Cj Ceará/Centro                         ;4;Gratuidade Idoso;1664
25/02/2022;709;Cj Ceará/Centro                         ;5;Vale-transporte (vermelho);4
25/02/2022;709;Cj Ceará/Centro                         ;11;Idoso Identificação;559
25/02/2022;709;Cj Ceará/Centro                         ;12;Estudante com débito;1114
25/02/2022;709;Cj Ceará/Centro                         ;15;Projovem;27
25/02/2022;709;Cj Ceará/Centro                         ;16;Grat. Deficiente - S/Acomp;73
25/02/2022;709;Cj Ceará/Centro                         ;28;Transbordo;1
25/02/2022;709;Cj Ceará/Centro                         ;31;Vt. Institucional;2
25/02/2022;709;Cj Ceará/Centro                         ;32;Gratuidade Infantil;1
25/02/2022;709;Cj Ceará/Centro                         ;37;VT Beneficio Piloto BUM;2
25/02/2022;710;Cj Ceará/Bonsucesso/Centro;2;Popular;69
25/02/2022;710;Cj Ceará/Bonsucesso/Centro;3;Estudante;183
25/02/2022;710;Cj Ceará/Bonsucesso/Centro;4;Gratuidade Idoso;1435
25/02/2022;710;Cj Ceará/Bonsucesso/Centro;5;Vale-transporte (vermelho);4
25/02/2022;710;Cj Ceará/Bonsucesso/Centro;6;Crachá Empresas;2
25/02/2022;710;Cj Ceará/Bonsucesso/Centro;11;Idoso Identificação;448
25/02/2022;710;Cj Ceará/Bonsucesso/Centro;12;Estudante com débito;824
25/02/2022;710;Cj Ceará/Bonsucesso/Centro;15;Projovem;16
25/02/2022;710;Cj Ceará/Bonsucesso/Centro;16;Grat. Deficiente - S/Acomp;46
25/02/2022;710;Cj Ceará/Bonsucesso/Centro;37;VT Beneficio Piloto BUM;7
25/02/2022;711;Barra do Ceará/Cais do Porto            ;3;Estudante;13
25/02/2022;711;Barra do Ceará/Cais do Porto            ;4;Gratuidade Idoso;1256
25/02/2022;711;Barra do Ceará/Cais do Porto            ;5;Vale-transporte (vermelho);2
25/02/2022;711;Barra do Ceará/Cais do Porto            ;9;Vt. Identificação;27
25/02/2022;711;Barra do Ceará/Cais do Porto            ;11;Idoso Identificação;161
25/02/2022;711;Barra do Ceará/Cais do Porto            ;12;Estudante com débito;754
25/02/2022;711;Barra do Ceará/Cais do Porto            ;15;Projovem;8
25/02/2022;711;Barra do Ceará/Cais do Porto            ;16;Grat. Deficiente - S/Acomp;51
25/02/2022;711;Barra do Ceará/Cais do Porto            ;31;Vt. Institucional;2
25/02/2022;711;Barra do Ceará/Cais do Porto            ;32;Gratuidade Infantil;3
25/02/2022;711;Barra do Ceará/Cais do Porto            ;37;VT Beneficio Piloto BUM;8
25/02/2022;712;Cj Palmeiras/Papicu                     ;2;Popular;144
25/02/2022;712;Cj Palmeiras/Papicu                     ;3;Estudante;256
25/02/2022;712;Cj Palmeiras/Papicu                     ;4;Gratuidade Idoso;3849
25/02/2022;712;Cj Palmeiras/Papicu                     ;5;Vale-transporte (vermelho);13
25/02/2022;712;Cj Palmeiras/Papicu                     ;6;Crachá Empresas;2
25/02/2022;712;Cj Palmeiras/Papicu                     ;11;Idoso Identificação;1009
25/02/2022;712;Cj Palmeiras/Papicu                     ;12;Estudante com débito;2761
25/02/2022;712;Cj Palmeiras/Papicu                     ;15;Projovem;56
25/02/2022;712;Cj Palmeiras/Papicu                     ;16;Grat. Deficiente - S/Acomp;179
25/02/2022;712;Cj Palmeiras/Papicu                     ;28;Transbordo;1
25/02/2022;712;Cj Palmeiras/Papicu                     ;32;Gratuidade Infantil;1
25/02/2022;712;Cj Palmeiras/Papicu                     ;37;VT Beneficio Piloto BUM;8
25/02/2022;713;Santos Dumont/Perimetral                ;2;Popular;66
